game_pk,home_team,away_team,side_team,is_long,venue_id,market_id,market_slug,event_slug,contract_url,scheduled_start_utc,model_probability,market_mid_probability,executable_buy,executable_qty,est_taker_fee_per_contract,total_acquisition_cost_per_contract,expected_net_value_per_contract,max_acceptable_price,min_edge,quote_age_seconds,quote_receive_time_utc,quote_stale,home_starter_status,away_starter_status,home_lineup_status,away_lineup_status,model_version,probability_source,policy_version,policy_hash,validation_status,evidence_verdict,decision_state,actionable,stake_guidance_enabled,permitted_exposure_units,uncertainty_note,pass_reason,rules_hash,fee_version,board_generated_at_utc,demo_fixture
824464,CIN,LAD,LAD,True,polymarket_us,846536,aec-mlb-lad-cin-2026-09-17,mlb-lad-cin-2026-09-17,https://polymarket.us/event/mlb-lad-cin-2026-09-17,2026-09-17T16:40:00Z,0.6025,0.6025,0.605,,0.0143385,0.6193385,-0.01683849999999998,0.5778637659640053,0.01,85926.0,2026-09-15T02:56:07Z,True,,,,,none,market_mid_display_only,polymarket_us_game_winner_v1_frozen_v1,6155a8a06da828f5,insufficient_data,insufficient_evidence,Pass—insufficient evidence,False,False,1.0,"No invented confidence score. Uncertainty is conveyed by validation status, sample size, quote age, and calibration reports. Registered evidence gates have not passed; treat probabilities as non-actionable. Polymarket labeled history (0 dates) is below the structural floor (70).",evidence_gate_failed_or_unavailable,4c23402c40c3db63,us_taker_theta_0.06_2026-07-01,2026-09-16T02:48:13Z,False
822924,TB,ATH,TB,False,polymarket_us,846556,aec-mlb-ath-tb-2026-09-17,mlb-ath-tb-2026-09-17,https://polymarket.us/event/mlb-ath-tb-2026-09-17,2026-09-17T17:10:00Z,0.7224999999999999,0.7224999999999999,0.725,,0.011962500000000001,0.7369625,-0.014462500000000045,0.6998975416299822,0.01,85925.0,2026-09-15T02:56:08Z,True,,,,,none,market_mid_display_only,polymarket_us_game_winner_v1_frozen_v1,6155a8a06da828f5,insufficient_data,insufficient_evidence,Pass—insufficient evidence,False,False,1.0,"No invented confidence score. Uncertainty is conveyed by validation status, sample size, quote age, and calibration reports. Registered evidence gates have not passed; treat probabilities as non-actionable. Polymarket labeled history (0 dates) is below the structural floor (70).",evidence_gate_failed_or_unavailable,b6f4e66e8fe1a068,us_taker_theta_0.06_2026-07-01,2026-09-16T02:48:13Z,False
822924,TB,ATH,ATH,True,polymarket_us,846556,aec-mlb-ath-tb-2026-09-17,mlb-ath-tb-2026-09-17,https://polymarket.us/event/mlb-ath-tb-2026-09-17,2026-09-17T17:10:00Z,0.2775000000000001,0.2775000000000001,0.28,,0.012096,0.292096,-0.014595999999999942,0.2560701075469277,0.01,85925.0,2026-09-15T02:56:08Z,True,,,,,none,market_mid_display_only,polymarket_us_game_winner_v1_frozen_v1,6155a8a06da828f5,insufficient_data,insufficient_evidence,Pass—insufficient evidence,False,False,1.0,"No invented confidence score. Uncertainty is conveyed by validation status, sample size, quote age, and calibration reports. Registered evidence gates have not passed; treat probabilities as non-actionable. Polymarket labeled history (0 dates) is below the structural floor (70).",evidence_gate_failed_or_unavailable,b6f4e66e8fe1a068,us_taker_theta_0.06_2026-07-01,2026-09-16T02:48:13Z,False
824305,COL,SD,COL,False,polymarket_us,846521,aec-mlb-sd-col-2026-09-17,mlb-sd-col-2026-09-17,https://polymarket.us/event/mlb-sd-col-2026-09-17,2026-09-17T19:10:00Z,0.37749999999999995,0.37749999999999995,0.38,,0.014136000000000001,0.394136,-0.01663600000000004,0.3537827687243151,0.01,85925.0,2026-09-15T02:56:08Z,True,,,,,none,market_mid_display_only,polymarket_us_game_winner_v1_frozen_v1,6155a8a06da828f5,insufficient_data,insufficient_evidence,Pass—insufficient evidence,False,False,1.0,"No invented confidence score. Uncertainty is conveyed by validation status, sample size, quote age, and calibration reports. Registered evidence gates have not passed; treat probabilities as non-actionable. Polymarket labeled history (0 dates) is below the structural floor (70).",evidence_gate_failed_or_unavailable,b12e96b202eae7af,us_taker_theta_0.06_2026-07-01,2026-09-16T02:48:13Z,False
824305,COL,SD,SD,True,polymarket_us,846521,aec-mlb-sd-col-2026-09-17,mlb-sd-col-2026-09-17,https://polymarket.us/event/mlb-sd-col-2026-09-17,2026-09-17T19:10:00Z,0.6225,0.6225,0.625,,0.014062499999999999,0.6390625,-0.016562499999999925,0.598077147614045,0.01,85925.0,2026-09-15T02:56:08Z,True,,,,,none,market_mid_display_only,polymarket_us_game_winner_v1_frozen_v1,6155a8a06da828f5,insufficient_data,insufficient_evidence,Pass—insufficient evidence,False,False,1.0,"No invented confidence score. Uncertainty is conveyed by validation status, sample size, quote age, and calibration reports. Registered evidence gates have not passed; treat probabilities as non-actionable. Polymarket labeled history (0 dates) is below the structural floor (70).",evidence_gate_failed_or_unavailable,b12e96b202eae7af,us_taker_theta_0.06_2026-07-01,2026-09-16T02:48:13Z,False
823573,NYM,PHI,NYM,False,polymarket_us,846546,aec-mlb-phi-nym-2026-09-17,mlb-phi-nym-2026-09-17,https://polymarket.us/event/mlb-phi-nym-2026-09-17,2026-09-17T23:15:00Z,0.5425,0.5425,0.5449999999999999,,0.0148785,0.5598785,-0.017378499999999963,0.5175184136900918,0.01,85925.0,2026-09-15T02:56:08Z,True,,,,,none,market_mid_display_only,polymarket_us_game_winner_v1_frozen_v1,6155a8a06da828f5,insufficient_data,insufficient_evidence,Pass—insufficient evidence,False,False,1.0,"No invented confidence score. Uncertainty is conveyed by validation status, sample size, quote age, and calibration reports. Registered evidence gates have not passed; treat probabilities as non-actionable. Polymarket labeled history (0 dates) is below the structural floor (70).",evidence_gate_failed_or_unavailable,db4be5b0f657977f,us_taker_theta_0.06_2026-07-01,2026-09-16T02:48:13Z,False
823573,NYM,PHI,PHI,True,polymarket_us,846546,aec-mlb-phi-nym-2026-09-17,mlb-phi-nym-2026-09-17,https://polymarket.us/event/mlb-phi-nym-2026-09-17,2026-09-17T23:15:00Z,0.4575,0.4575,0.46,,0.014904,0.474904,-0.017403999999999975,0.43277118283246374,0.01,85925.0,2026-09-15T02:56:08Z,True,,,,,none,market_mid_display_only,polymarket_us_game_winner_v1_frozen_v1,6155a8a06da828f5,insufficient_data,insufficient_evidence,Pass—insufficient evidence,False,False,1.0,"No invented confidence score. Uncertainty is conveyed by validation status, sample size, quote age, and calibration reports. Registered evidence gates have not passed; treat probabilities as non-actionable. Polymarket labeled history (0 dates) is below the structural floor (70).",evidence_gate_failed_or_unavailable,db4be5b0f657977f,us_taker_theta_0.06_2026-07-01,2026-09-16T02:48:13Z,False
824141,HOU,KC,HOU,False,polymarket_us,846526,aec-mlb-kc-hou-2026-09-17,mlb-kc-hou-2026-09-17,https://polymarket.us/event/mlb-kc-hou-2026-09-17,2026-09-17T23:15:00Z,0.5175000000000001,0.5175000000000001,0.52,,0.014975999999999998,0.534976,-0.017475999999999936,0.4925033719669107,0.01,85925.0,2026-09-15T02:56:08Z,True,,,,,none,market_mid_display_only,polymarket_us_game_winner_v1_frozen_v1,6155a8a06da828f5,insufficient_data,insufficient_evidence,Pass—insufficient evidence,False,False,1.0,"No invented confidence score. Uncertainty is conveyed by validation status, sample size, quote age, and calibration reports. Registered evidence gates have not passed; treat probabilities as non-actionable. Model probability is near 0.5; edge vs market is unlikely after fees. Polymarket labeled history (0 dates) is below the structural floor (70).",evidence_gate_failed_or_unavailable,89cfd44364252eb1,us_taker_theta_0.06_2026-07-01,2026-09-16T02:48:13Z,False
824141,HOU,KC,KC,True,polymarket_us,846526,aec-mlb-kc-hou-2026-09-17,mlb-kc-hou-2026-09-17,https://polymarket.us/event/mlb-kc-hou-2026-09-17,2026-09-17T23:15:00Z,0.48249999999999993,0.48249999999999993,0.485,,0.0149865,0.4999865,-0.01748650000000007,0.45760782578706916,0.01,85925.0,2026-09-15T02:56:08Z,True,,,,,none,market_mid_display_only,polymarket_us_game_winner_v1_frozen_v1,6155a8a06da828f5,insufficient_data,insufficient_evidence,Pass—insufficient evidence,False,False,1.0,"No invented confidence score. Uncertainty is conveyed by validation status, sample size, quote age, and calibration reports. Registered evidence gates have not passed; treat probabilities as non-actionable. Model probability is near 0.5; edge vs market is unlikely after fees. Polymarket labeled history (0 dates) is below the structural floor (70).",evidence_gate_failed_or_unavailable,89cfd44364252eb1,us_taker_theta_0.06_2026-07-01,2026-09-16T02:48:13Z,False
824548,CWS,DET,CWS,False,polymarket_us,846551,aec-mlb-det-cws-2026-09-17,mlb-det-cws-2026-09-17,https://polymarket.us/event/mlb-det-cws-2026-09-17,2026-09-17T23:40:00Z,0.5575,0.5575,0.56,,0.014784,0.5747840000000001,-0.017284000000000077,0.5325636233750363,0.01,85925.0,2026-09-15T02:56:08Z,True,,,,,none,market_mid_display_only,polymarket_us_game_winner_v1_frozen_v1,6155a8a06da828f5,insufficient_data,insufficient_evidence,Pass—insufficient evidence,False,False,1.0,"No invented confidence score. Uncertainty is conveyed by validation status, sample size, quote age, and calibration reports. Registered evidence gates have not passed; treat probabilities as non-actionable. Polymarket labeled history (0 dates) is below the structural floor (70).",evidence_gate_failed_or_unavailable,186f8786ca2857a8,us_taker_theta_0.06_2026-07-01,2026-09-16T02:48:13Z,False
824548,CWS,DET,DET,True,polymarket_us,846551,aec-mlb-det-cws-2026-09-17,mlb-det-cws-2026-09-17,https://polymarket.us/event/mlb-det-cws-2026-09-17,2026-09-17T23:40:00Z,0.4425,0.4425,0.445,,0.014818499999999997,0.4598185,-0.017318500000000014,0.4179043814362398,0.01,85925.0,2026-09-15T02:56:08Z,True,,,,,none,market_mid_display_only,polymarket_us_game_winner_v1_frozen_v1,6155a8a06da828f5,insufficient_data,insufficient_evidence,Pass—insufficient evidence,False,False,1.0,"No invented confidence score. Uncertainty is conveyed by validation status, sample size, quote age, and calibration reports. Registered evidence gates have not passed; treat probabilities as non-actionable. Polymarket labeled history (0 dates) is below the structural floor (70).",evidence_gate_failed_or_unavailable,186f8786ca2857a8,us_taker_theta_0.06_2026-07-01,2026-09-16T02:48:13Z,False
822845,TEX,BOS,TEX,False,polymarket_us,846531,aec-mlb-bos-tex-2026-09-17,mlb-bos-tex-2026-09-17,https://polymarket.us/event/mlb-bos-tex-2026-09-17,2026-09-18T00:05:00Z,0.475,0.475,0.48,,0.014976,0.49497599999999997,-0.019975999999999994,0.4501491066947969,0.01,85925.0,2026-09-15T02:56:08Z,True,,,,,none,market_mid_display_only,polymarket_us_game_winner_v1_frozen_v1,6155a8a06da828f5,insufficient_data,insufficient_evidence,Pass—insufficient evidence,False,False,1.0,"No invented confidence score. Uncertainty is conveyed by validation status, sample size, quote age, and calibration reports. Registered evidence gates have not passed; treat probabilities as non-actionable. Model probability is near 0.5; edge vs market is unlikely after fees. Polymarket labeled history (0 dates) is below the structural floor (70).",evidence_gate_failed_or_unavailable,2ce9c619e9193f1c,us_taker_theta_0.06_2026-07-01,2026-09-16T02:48:13Z,False
822845,TEX,BOS,BOS,True,polymarket_us,846531,aec-mlb-bos-tex-2026-09-17,mlb-bos-tex-2026-09-17,https://polymarket.us/event/mlb-bos-tex-2026-09-17,2026-09-18T00:05:00Z,0.525,0.525,0.53,,0.014946,0.544946,-0.01994600000000002,0.5000000000009992,0.01,85925.0,2026-09-15T02:56:08Z,True,,,,,none,market_mid_display_only,polymarket_us_game_winner_v1_frozen_v1,6155a8a06da828f5,insufficient_data,insufficient_evidence,Pass—insufficient evidence,False,False,1.0,"No invented confidence score. Uncertainty is conveyed by validation status, sample size, quote age, and calibration reports. Registered evidence gates have not passed; treat probabilities as non-actionable. Model probability is near 0.5; edge vs market is unlikely after fees. Polymarket labeled history (0 dates) is below the structural floor (70).",evidence_gate_failed_or_unavailable,2ce9c619e9193f1c,us_taker_theta_0.06_2026-07-01,2026-09-16T02:48:13Z,False
823978,LAA,MIN,LAA,False,polymarket_us,846515,aec-mlb-min-laa-2026-09-17,mlb-min-laa-2026-09-17,https://polymarket.us/event/mlb-min-laa-2026-09-17,2026-09-18T01:38:00Z,0.4125000000000001,0.4125000000000001,0.41500000000000004,,0.0145665,0.4295665,-0.01706649999999993,0.38824929322882795,0.01,85925.0,2026-09-15T02:56:08Z,True,,,,,none,market_mid_display_only,polymarket_us_game_winner_v1_frozen_v1,6155a8a06da828f5,insufficient_data,insufficient_evidence,Pass—insufficient evidence,False,False,1.0,"No invented confidence score. Uncertainty is conveyed by validation status, sample size, quote age, and calibration reports. Registered evidence gates have not passed; treat probabilities as non-actionable. Polymarket labeled history (0 dates) is below the structural floor (70).",evidence_gate_failed_or_unavailable,f724235fefe55f48,us_taker_theta_0.06_2026-07-01,2026-09-16T02:48:13Z,False
823978,LAA,MIN,MIN,True,polymarket_us,846515,aec-mlb-min-laa-2026-09-17,mlb-min-laa-2026-09-17,https://polymarket.us/event/mlb-min-laa-2026-09-17,2026-09-18T01:38:00Z,0.5874999999999999,0.5874999999999999,0.59,,0.014513999999999999,0.604514,-0.017014000000000085,0.5627361494680011,0.01,85925.0,2026-09-15T02:56:08Z,True,,,,,none,market_mid_display_only,polymarket_us_game_winner_v1_frozen_v1,6155a8a06da828f5,insufficient_data,insufficient_evidence,Pass—insufficient evidence,False,False,1.0,"No invented confidence score. Uncertainty is conveyed by validation status, sample size, quote age, and calibration reports. Registered evidence gates have not passed; treat probabilities as non-actionable. Polymarket labeled history (0 dates) is below the structural floor (70).",evidence_gate_failed_or_unavailable,f724235fefe55f48,us_taker_theta_0.06_2026-07-01,2026-09-16T02:48:13Z,False
823331,PIT,KC,PIT,False,polymarket_us,887272,aec-mlb-kc-pit-2026-09-18,mlb-kc-pit-2026-09-18,https://polymarket.us/event/mlb-kc-pit-2026-09-18,2026-09-18T22:40:00Z,,,,,,,,,0.01,,,True,,,,,,,polymarket_us_game_winner_v1_frozen_v1,6155a8a06da828f5,insufficient_data,insufficient_evidence,Pass—insufficient evidence,False,False,1.0,"No invented confidence score. Uncertainty is conveyed by validation status, sample size, quote age, and calibration reports. Registered evidence gates have not passed; treat probabilities as non-actionable. Polymarket labeled history (0 dates) is below the structural floor (70).",evidence_gate_failed_or_unavailable,98e09df5cb7f548c,us_taker_theta_0.06_2026-07-01,2026-09-16T02:48:13Z,False
823331,PIT,KC,KC,True,polymarket_us,887272,aec-mlb-kc-pit-2026-09-18,mlb-kc-pit-2026-09-18,https://polymarket.us/event/mlb-kc-pit-2026-09-18,2026-09-18T22:40:00Z,,,,,,,,,0.01,,,True,,,,,,,polymarket_us_game_winner_v1_frozen_v1,6155a8a06da828f5,insufficient_data,insufficient_evidence,Pass—insufficient evidence,False,False,1.0,"No invented confidence score. Uncertainty is conveyed by validation status, sample size, quote age, and calibration reports. Registered evidence gates have not passed; treat probabilities as non-actionable. Polymarket labeled history (0 dates) is below the structural floor (70).",evidence_gate_failed_or_unavailable,98e09df5cb7f548c,us_taker_theta_0.06_2026-07-01,2026-09-16T02:48:13Z,False
824463,CIN,CHC,CIN,False,polymarket_us,887289,aec-mlb-chc-cin-2026-09-18,mlb-chc-cin-2026-09-18,https://polymarket.us/event/mlb-chc-cin-2026-09-18,2026-09-18T22:40:00Z,,,,,,,,,0.01,,,True,,,,,,,polymarket_us_game_winner_v1_frozen_v1,6155a8a06da828f5,insufficient_data,insufficient_evidence,Pass—insufficient evidence,False,False,1.0,"No invented confidence score. Uncertainty is conveyed by validation status, sample size, quote age, and calibration reports. Registered evidence gates have not passed; treat probabilities as non-actionable. Polymarket labeled history (0 dates) is below the structural floor (70).",evidence_gate_failed_or_unavailable,1e122a1bfa291dbd,us_taker_theta_0.06_2026-07-01,2026-09-16T02:48:13Z,False
824463,CIN,CHC,CHC,True,polymarket_us,887289,aec-mlb-chc-cin-2026-09-18,mlb-chc-cin-2026-09-18,https://polymarket.us/event/mlb-chc-cin-2026-09-18,2026-09-18T22:40:00Z,,,,,,,,,0.01,,,True,,,,,,,polymarket_us_game_winner_v1_frozen_v1,6155a8a06da828f5,insufficient_data,insufficient_evidence,Pass—insufficient evidence,False,False,1.0,"No invented confidence score. Uncertainty is conveyed by validation status, sample size, quote age, and calibration reports. Registered evidence gates have not passed; treat probabilities as non-actionable. Polymarket labeled history (0 dates) is below the structural floor (70).",evidence_gate_failed_or_unavailable,1e122a1bfa291dbd,us_taker_theta_0.06_2026-07-01,2026-09-16T02:48:13Z,False
824790,BAL,MIL,BAL,False,polymarket_us,887278,aec-mlb-mil-bal-2026-09-18,mlb-mil-bal-2026-09-18,https://polymarket.us/event/mlb-mil-bal-2026-09-18,2026-09-18T23:05:00Z,,,,,,,,,0.01,,,True,,,,,,,polymarket_us_game_winner_v1_frozen_v1,6155a8a06da828f5,insufficient_data,insufficient_evidence,Pass—insufficient evidence,False,False,1.0,"No invented confidence score. Uncertainty is conveyed by validation status, sample size, quote age, and calibration reports. Registered evidence gates have not passed; treat probabilities as non-actionable. Polymarket labeled history (0 dates) is below the structural floor (70).",evidence_gate_failed_or_unavailable,4b2963657f6648c1,us_taker_theta_0.06_2026-07-01,2026-09-16T02:48:13Z,False
824790,BAL,MIL,MIL,True,polymarket_us,887278,aec-mlb-mil-bal-2026-09-18,mlb-mil-bal-2026-09-18,https://polymarket.us/event/mlb-mil-bal-2026-09-18,2026-09-18T23:05:00Z,,,,,,,,,0.01,,,True,,,,,,,polymarket_us_game_winner_v1_frozen_v1,6155a8a06da828f5,insufficient_data,insufficient_evidence,Pass—insufficient evidence,False,False,1.0,"No invented confidence score. Uncertainty is conveyed by validation status, sample size, quote age, and calibration reports. Registered evidence gates have not passed; treat probabilities as non-actionable. Polymarket labeled history (0 dates) is below the structural floor (70).",evidence_gate_failed_or_unavailable,4b2963657f6648c1,us_taker_theta_0.06_2026-07-01,2026-09-16T02:48:13Z,False
824383,CLE,ATH,CLE,False,polymarket_us,887255,aec-mlb-ath-cle-2026-09-18,mlb-ath-cle-2026-09-18,https://polymarket.us/event/mlb-ath-cle-2026-09-18,2026-09-18T23:10:00Z,,,,,,,,,0.01,,,True,,,,,,,polymarket_us_game_winner_v1_frozen_v1,6155a8a06da828f5,insufficient_data,insufficient_evidence,Pass—insufficient evidence,False,False,1.0,"No invented confidence score. Uncertainty is conveyed by validation status, sample size, quote age, and calibration reports. Registered evidence gates have not passed; treat probabilities as non-actionable. Polymarket labeled history (0 dates) is below the structural floor (70).",evidence_gate_failed_or_unavailable,f7b5f7cffbc69b27,us_taker_theta_0.06_2026-07-01,2026-09-16T02:48:13Z,False
824383,CLE,ATH,ATH,True,polymarket_us,887255,aec-mlb-ath-cle-2026-09-18,mlb-ath-cle-2026-09-18,https://polymarket.us/event/mlb-ath-cle-2026-09-18,2026-09-18T23:10:00Z,,,,,,,,,0.01,,,True,,,,,,,polymarket_us_game_winner_v1_frozen_v1,6155a8a06da828f5,insufficient_data,insufficient_evidence,Pass—insufficient evidence,False,False,1.0,"No invented confidence score. Uncertainty is conveyed by validation status, sample size, quote age, and calibration reports. Registered evidence gates have not passed; treat probabilities as non-actionable. Polymarket labeled history (0 dates) is below the structural floor (70).",evidence_gate_failed_or_unavailable,f7b5f7cffbc69b27,us_taker_theta_0.06_2026-07-01,2026-09-16T02:48:13Z,False
822923,TB,BOS,TB,False,polymarket_us,887250,aec-mlb-bos-tb-2026-09-18,mlb-bos-tb-2026-09-18,https://polymarket.us/event/mlb-bos-tb-2026-09-18,2026-09-18T23:10:00Z,,,,,,,,,0.01,,,True,,,,,,,polymarket_us_game_winner_v1_frozen_v1,6155a8a06da828f5,insufficient_data,insufficient_evidence,Pass—insufficient evidence,False,False,1.0,"No invented confidence score. Uncertainty is conveyed by validation status, sample size, quote age, and calibration reports. Registered evidence gates have not passed; treat probabilities as non-actionable. Polymarket labeled history (0 dates) is below the structural floor (70).",evidence_gate_failed_or_unavailable,e46d70c7c294308c,us_taker_theta_0.06_2026-07-01,2026-09-16T02:48:13Z,False
822923,TB,BOS,BOS,True,polymarket_us,887250,aec-mlb-bos-tb-2026-09-18,mlb-bos-tb-2026-09-18,https://polymarket.us/event/mlb-bos-tb-2026-09-18,2026-09-18T23:10:00Z,,,,,,,,,0.01,,,True,,,,,,,polymarket_us_game_winner_v1_frozen_v1,6155a8a06da828f5,insufficient_data,insufficient_evidence,Pass—insufficient evidence,False,False,1.0,"No invented confidence score. Uncertainty is conveyed by validation status, sample size, quote age, and calibration reports. Registered evidence gates have not passed; treat probabilities as non-actionable. Polymarket labeled history (0 dates) is below the structural floor (70).",evidence_gate_failed_or_unavailable,e46d70c7c294308c,us_taker_theta_0.06_2026-07-01,2026-09-16T02:48:13Z,False
823572,NYM,PHI,NYM,False,polymarket_us,887201,aec-mlb-phi-nym-2026-09-18,mlb-phi-nym-2026-09-18,https://polymarket.us/event/mlb-phi-nym-2026-09-18,2026-09-18T23:15:00Z,,,,,,,,,0.01,,,True,,,,,,,polymarket_us_game_winner_v1_frozen_v1,6155a8a06da828f5,insufficient_data,insufficient_evidence,Pass—insufficient evidence,False,False,1.0,"No invented confidence score. Uncertainty is conveyed by validation status, sample size, quote age, and calibration reports. Registered evidence gates have not passed; treat probabilities as non-actionable. Polymarket labeled history (0 dates) is below the structural floor (70).",evidence_gate_failed_or_unavailable,7ac64566f1ea7899,us_taker_theta_0.06_2026-07-01,2026-09-16T02:48:13Z,False
823572,NYM,PHI,PHI,True,polymarket_us,887201,aec-mlb-phi-nym-2026-09-18,mlb-phi-nym-2026-09-18,https://polymarket.us/event/mlb-phi-nym-2026-09-18,2026-09-18T23:15:00Z,,,,,,,,,0.01,,,True,,,,,,,polymarket_us_game_winner_v1_frozen_v1,6155a8a06da828f5,insufficient_data,insufficient_evidence,Pass—insufficient evidence,False,False,1.0,"No invented confidence score. Uncertainty is conveyed by validation status, sample size, quote age, and calibration reports. Registered evidence gates have not passed; treat probabilities as non-actionable. Polymarket labeled history (0 dates) is below the structural floor (70).",evidence_gate_failed_or_unavailable,7ac64566f1ea7899,us_taker_theta_0.06_2026-07-01,2026-09-16T02:48:13Z,False
824547,CWS,DET,CWS,False,polymarket_us,887220,aec-mlb-det-cws-2026-09-18,mlb-det-cws-2026-09-18,https://polymarket.us/event/mlb-det-cws-2026-09-18,2026-09-18T23:40:00Z,,,,,,,,,0.01,,,True,,,,,,,polymarket_us_game_winner_v1_frozen_v1,6155a8a06da828f5,insufficient_data,insufficient_evidence,Pass—insufficient evidence,False,False,1.0,"No invented confidence score. Uncertainty is conveyed by validation status, sample size, quote age, and calibration reports. Registered evidence gates have not passed; treat probabilities as non-actionable. Polymarket labeled history (0 dates) is below the structural floor (70).",evidence_gate_failed_or_unavailable,32e635808d5aff29,us_taker_theta_0.06_2026-07-01,2026-09-16T02:48:13Z,False
824547,CWS,DET,DET,True,polymarket_us,887220,aec-mlb-det-cws-2026-09-18,mlb-det-cws-2026-09-18,https://polymarket.us/event/mlb-det-cws-2026-09-18,2026-09-18T23:40:00Z,,,,,,,,,0.01,,,True,,,,,,,polymarket_us_game_winner_v1_frozen_v1,6155a8a06da828f5,insufficient_data,insufficient_evidence,Pass—insufficient evidence,False,False,1.0,"No invented confidence score. Uncertainty is conveyed by validation status, sample size, quote age, and calibration reports. Registered evidence gates have not passed; treat probabilities as non-actionable. Polymarket labeled history (0 dates) is below the structural floor (70).",evidence_gate_failed_or_unavailable,32e635808d5aff29,us_taker_theta_0.06_2026-07-01,2026-09-16T02:48:13Z,False
822847,TEX,TOR,TEX,False,polymarket_us,887284,aec-mlb-tor-tex-2026-09-18,mlb-tor-tex-2026-09-18,https://polymarket.us/event/mlb-tor-tex-2026-09-18,2026-09-19T00:05:00Z,,,,,,,,,0.01,,,True,,,,,,,polymarket_us_game_winner_v1_frozen_v1,6155a8a06da828f5,insufficient_data,insufficient_evidence,Pass—insufficient evidence,False,False,1.0,"No invented confidence score. Uncertainty is conveyed by validation status, sample size, quote age, and calibration reports. Registered evidence gates have not passed; treat probabilities as non-actionable. Polymarket labeled history (0 dates) is below the structural floor (70).",evidence_gate_failed_or_unavailable,1972dbb831a2e289,us_taker_theta_0.06_2026-07-01,2026-09-16T02:48:13Z,False
822847,TEX,TOR,TOR,True,polymarket_us,887284,aec-mlb-tor-tex-2026-09-18,mlb-tor-tex-2026-09-18,https://polymarket.us/event/mlb-tor-tex-2026-09-18,2026-09-19T00:05:00Z,,,,,,,,,0.01,,,True,,,,,,,polymarket_us_game_winner_v1_frozen_v1,6155a8a06da828f5,insufficient_data,insufficient_evidence,Pass—insufficient evidence,False,False,1.0,"No invented confidence score. Uncertainty is conveyed by validation status, sample size, quote age, and calibration reports. Registered evidence gates have not passed; treat probabilities as non-actionable. Polymarket labeled history (0 dates) is below the structural floor (70).",evidence_gate_failed_or_unavailable,1972dbb831a2e289,us_taker_theta_0.06_2026-07-01,2026-09-16T02:48:13Z,False
824303,COL,SEA,COL,False,polymarket_us,887229,aec-mlb-sea-col-2026-09-18,mlb-sea-col-2026-09-18,https://polymarket.us/event/mlb-sea-col-2026-09-18,2026-09-19T00:10:00Z,,,,,,,,,0.01,,,True,,,,,,,polymarket_us_game_winner_v1_frozen_v1,6155a8a06da828f5,insufficient_data,insufficient_evidence,Pass—insufficient evidence,False,False,1.0,"No invented confidence score. Uncertainty is conveyed by validation status, sample size, quote age, and calibration reports. Registered evidence gates have not passed; treat probabilities as non-actionable. Polymarket labeled history (0 dates) is below the structural floor (70).",evidence_gate_failed_or_unavailable,1cc24f3999626ebf,us_taker_theta_0.06_2026-07-01,2026-09-16T02:48:13Z,False
824303,COL,SEA,SEA,True,polymarket_us,887229,aec-mlb-sea-col-2026-09-18,mlb-sea-col-2026-09-18,https://polymarket.us/event/mlb-sea-col-2026-09-18,2026-09-19T00:10:00Z,,,,,,,,,0.01,,,True,,,,,,,polymarket_us_game_winner_v1_frozen_v1,6155a8a06da828f5,insufficient_data,insufficient_evidence,Pass—insufficient evidence,False,False,1.0,"No invented confidence score. Uncertainty is conveyed by validation status, sample size, quote age, and calibration reports. Registered evidence gates have not passed; treat probabilities as non-actionable. Polymarket labeled history (0 dates) is below the structural floor (70).",evidence_gate_failed_or_unavailable,1cc24f3999626ebf,us_taker_theta_0.06_2026-07-01,2026-09-16T02:48:13Z,False
824138,HOU,ATL,HOU,False,polymarket_us,887238,aec-mlb-atl-hou-2026-09-18,mlb-atl-hou-2026-09-18,https://polymarket.us/event/mlb-atl-hou-2026-09-18,2026-09-19T00:10:00Z,,,,,,,,,0.01,,,True,,,,,,,polymarket_us_game_winner_v1_frozen_v1,6155a8a06da828f5,insufficient_data,insufficient_evidence,Pass—insufficient evidence,False,False,1.0,"No invented confidence score. Uncertainty is conveyed by validation status, sample size, quote age, and calibration reports. Registered evidence gates have not passed; treat probabilities as non-actionable. Polymarket labeled history (0 dates) is below the structural floor (70).",evidence_gate_failed_or_unavailable,3b872b3f73ecf377,us_taker_theta_0.06_2026-07-01,2026-09-16T02:48:13Z,False
824138,HOU,ATL,ATL,True,polymarket_us,887238,aec-mlb-atl-hou-2026-09-18,mlb-atl-hou-2026-09-18,https://polymarket.us/event/mlb-atl-hou-2026-09-18,2026-09-19T00:10:00Z,,,,,,,,,0.01,,,True,,,,,,,polymarket_us_game_winner_v1_frozen_v1,6155a8a06da828f5,insufficient_data,insufficient_evidence,Pass—insufficient evidence,False,False,1.0,"No invented confidence score. Uncertainty is conveyed by validation status, sample size, quote age, and calibration reports. Registered evidence gates have not passed; treat probabilities as non-actionable. Polymarket labeled history (0 dates) is below the structural floor (70).",evidence_gate_failed_or_unavailable,3b872b3f73ecf377,us_taker_theta_0.06_2026-07-01,2026-09-16T02:48:13Z,False
